order_item_id,order_id,menu_item_id,quantity,unit_price_inr,discount_amount_inr,line_total_inr
37239,10978,90,5,354.72,216.46,1557.14
37240,17581,4,2,337.32,105.05,569.59
37241,10991,238,-5,671.93,625.85,11527.3
37242,19313,56,5,597.58,39.07,2948.83
37243,7325,192,6,910.87,81.84,5383.38
37244,999999,99999,-1,179.49,30.33,612.55
37245,31196,41,5,569.95,604.13,2245.62
37246,28514,33,4,580.88,234.56,2088.96
37247,12949,220,6,870.19,935.67,4285.47
37248,19854,214,1,925.62,66.6,859.02
37249,5308,239,3,772.02,320.18,1995.88
37250,8641,201,1,571.23,68.7,502.53
37251,15179,78,5,430.16,366.55,1784.25
37252,13425,73,4,363.6,70.32,1384.08
37253,22398,29,2,806.27,262.96,1349.58
37254,6984,95,2,898.65,235.48,1561.82
37255,8547,154,6,721.64,702.74,3627.1
37256,12179,4,5,768.18,711.19,3129.71
37257,6847,91,5,904.09,481.25,4039.2
37258,12029,193,4,206.07,185.24,639.04
37259,14209,129,3,868.73,629.5,1976.69
37260,9738,238,2,121.46,20.98,221.94
37261,16825,58,4,682.58,438.0,2292.32
37262,24143,94,4,364.8,307.32,1151.88
37263,18493,228,5,490.63,437.01,2016.14
37264,11493,227,1,685.9,88.93,596.97
37265,7621,154,4,345.02,132.76,1247.32
37266,30709,75,5,715.63,472.91,3105.24
37267,22387,54,1,700.77,55.12,645.65
37268,25205,144,1,193.94,,184.01
37269,20837,164,3,330.38,60.34,930.8
37270,26231,132,6,198.66,177.84,1014.12
37271,17770,148,3,479.73,202.38,1236.81
37272,16152,184,4,243.31,194.72,778.52
37273,20780,128,1,882.75,94.43,788.32
37274,20434,234,5,554.64,332.0,2441.2
37275,45,109,5,712.02,228.27,3331.83
37276,25126,91,1,925.3,162.89,762.41
37277,7454,145,3,188.52,100.68,464.88
37278,6476,225,6,934.18,1303.51,4301.57
37279,23251,196,1,112.29,,92.63
37280,9549,24,3,510.14,244.54,1285.88
37281,28127,145,2,580.13,14.76,1145.5
37282,28554,175,6,146.78,212.79,667.89
37283,31356,75,2,129.14,30.92,227.36
37284,19534,185,1,913.95,14.77,899.18
37285,25661,17,5,65.17,9.79,316.06
37286,9078,222,3,406.48,294.37,925.07
37287,15054,26,5,658.93,498.97,2795.68
37288,10870,200,6,101.43,96.52,512.06
37289,4555,145,6,436.0,435.66,2180.34
37290,26246,30,1,727.06,82.43,644.63
37291,24168,49,1,671.87,125.28,546.59
37292,10674,103,6,688.25,440.48,3689.02
37293,843,86,3,567.97,225.86,1478.05
37294,25828,192,3,727.09,44.25,2137.02
37295,29443,187,6,457.61,85.47,2660.19
37296,25486,232,4,364.81,243.1,1216.14
37297,13164,130,2,272.85,62.57,483.13
37298,25849,98,3,589.63,79.78,1689.11
37299,7326,146,5,151.02,145.5,609.6
37300,11322,90,3,750.29,98.37,2152.5
37301,21445,166,1,670.5,7.25,663.25
37302,3826,69,2,102.03,11.26,192.8
37303,11240,188,5,546.59,450.87,2282.08
37304,4653,62,6,842.4,114.23,4940.17
37305,15484,122,4,320.86,15.06,1268.38
37306,27948,9,1,787.02,49.75,737.27
37307,25043,186,5,145.68,116.91,611.49
37308,14905,82,5,368.42,141.31,1700.79
37309,30704,38,2,512.56,201.33,823.79
37310,29141,23,5,168.11,171.95,668.6
37311,15643,93,4,707.47,167.22,2662.66
37312,7580,29,5,306.83,257.76,1276.39
37313,23791,129,3,806.31,390.05,2028.88
37314,29172,226,1,688.82,128.89,559.93
37315,25919,224,5,726.73,789.11,2844.54
37316,18431,92,6,513.29,85.54,2994.2
37317,23049,70,4,296.55,0.9,1185.3
37318,8634,224,4,849.49,254.54,3143.42
37319,31864,106,2,234.41,34.63,434.19
37320,29192,165,6,800.73,882.93,3921.45
37321,27054,210,1,200.04,11.45,188.59
37322,16557,26,2,430.8,189.15,672.45
37323,17169,29,3,131.16,65.71,327.77
37324,8231,196,5,467.05,,2184.82
37325,12644,230,3,145.54,69.16,367.46
37326,2197,143,4,90.81,69.65,293.59
37327,17540,152,5,436.23,485.5,1695.65
37328,20061,235,5,189.84,89.15,860.05
37329,18255,15,5,100.25,10.88,490.37
37330,13412,47,5,835.26,727.8,3448.5
37331,29757,62,5,397.95,387.09,1602.66
37332,19785,132,1,337.39,15.05,322.34
37333,7437,152,6,451.51,189.29,2519.77
37334,1135,187,5,746.63,659.22,3073.93
37335,17830,150,2,484.5,127.93,841.07
37336,9088,222,1,732.29,21.31,710.98
37337,30267,117,3,826.98,392.44,2088.5
37338,10273,225,3,125.43,3.53,372.76
37339,19513,180,4,921.0,,3516.5
37340,15729,52,3,365.6,69.27,1027.53
37341,29426,116,2,738.31,282.22,1194.4
37342,19179,229,6,898.27,704.34,4685.28
37343,12727,110,1,707.35,89.26,618.09
37344,7687,17,4,705.11,623.94,2196.5
37345,28186,190,6,458.44,148.97,2601.67
37346,11338,91,1,595.84,147.47,448.37
37347,4800,39,3,184.11,2.48,549.85
37348,28409,162,3,124.83,37.18,337.31
37349,27330,68,6,399.29,237.08,2158.66
37350,9519,70,3,219.12,60.87,596.49
37351,16042,191,4,199.22,187.88,609.0
37352,31596,140,1,662.94,27.84,635.1
37353,1968,21,4,465.85,50.93,1812.47
37354,2499,158,3,454.49,305.48,1057.99
37355,5327,77,2,838.77,37.82,1639.72
37356,15395,96,1,483.84,56.5,427.34
37357,26825,101,2,536.11,160.88,911.34
37358,17830,185,2,683.16,143.46,1222.86
37359,18323,159,1,836.07,203.69,632.38
37360,21502,17,4,209.91,,808.33
37361,12852,117,1,495.58,77.73,417.85
37362,7775,235,1,375.82,11.55,364.27
37363,8993,143,4,397.58,291.14,1299.18
37364,13806,178,3,690.99,211.77,1861.2
37365,7098,30,5,127.02,78.72,556.38
37366,10450,209,1,150.93,29.77,121.16
37367,10261,66,1,554.25,17.91,536.34
37368,23115,83,6,544.99,781.98,2487.96
37369,25218,99,6,532.79,18.08,3178.66
37370,22946,95,5,416.93,184.68,1899.97
37371,7528,58,3,101.38,49.87,254.27
37372,7422,133,2,218.64,50.22,387.06
37373,3152,221,5,903.46,346.84,4170.46
37374,10342,143,4,282.14,2.49,1126.07
37375,31594,56,1,483.17,114.43,368.74
37376,30214,147,4,159.36,33.07,604.37
37377,22931,87,1,378.03,91.91,286.12
37378,10745,65,1,371.71,77.52,294.19
37379,31025,67,1,834.89,167.31,667.58
37380,14079,126,6,122.13,146.69,586.09
37381,8802,161,3,876.94,31.75,2599.07
37382,388,101,1,194.01,27.15,166.86
37383,29134,12,5,801.97,476.21,3533.64
37384,20961,74,1,319.53,26.91,292.62
37385,24604,73,5,351.48,378.7,1378.7
37386,12648,113,3,179.6,30.79,508.01
37387,3839,170,6,657.0,876.48,3065.52
37388,130,215,2,213.98,99.73,328.23
37389,29233,125,1,578.83,135.76,443.07
37390,3673,166,6,66.64,19.3,380.54
37391,4093,9,6,658.45,588.63,3362.07
37392,7421,59,2,75.5,19.96,131.04
37393,13407,90,5,490.93,294.56,2160.09
37394,16699,201,1,681.59,28.71,652.88
37395,24246,65,-1,137.91,17.3,598.89
37396,18960,71,3,426.15,243.1,1035.35
37397,999999,99999,-5,314.24,173.74,5035.04
37398,22319,30,6,227.95,183.64,1184.06
37399,17285,224,1,351.61,21.33,330.28
37400,21403,158,6,901.41,744.95,4663.51
37401,22148,53,1,88.78,20.57,68.21
37402,28766,158,3,401.89,180.93,1024.74
37403,15225,229,3,155.24,55.87,409.85
37404,4008,72,4,531.76,110.88,2016.16
37405,4247,24,5,647.71,506.32,2732.23
37406,23249,235,-4,159.35,156.09,1682.19
37407,22524,23,5,448.23,324.36,1916.79
37408,7870,159,2,631.03,117.71,1144.35
37409,27073,51,1,305.21,6.87,298.34
37410,17158,27,5,282.95,325.71,1089.04
37411,18552,133,1,244.48,20.69,223.79
37412,8312,58,3,935.23,187.71,2617.98
37413,4717,238,5,538.58,3.34,2689.56
37414,17086,65,1,679.54,68.23,611.31
37415,6464,168,2,260.93,103.58,418.28
37416,16821,134,5,589.36,640.6,2306.2
37417,784,131,4,780.13,148.53,2971.99
37418,11937,160,4,328.7,270.94,1043.86
37419,18057,203,6,886.9,719.92,4601.48
37420,19532,204,3,124.52,87.66,285.9
37421,14259,151,6,519.84,732.56,2386.48
37422,25786,125,3,790.93,135.05,2237.74
37423,29380,79,5,278.24,83.36,1307.84
37424,3597,156,4,565.38,444.71,1816.81
37425,15108,113,3,83.69,57.27,193.8
37426,23679,22,3,395.3,230.96,954.94
37427,4067,56,5,928.42,1056.21,3585.89
37428,12670,127,1,335.41,11.18,324.23
37429,3229,49,4,436.25,246.8,1498.2
37430,17022,114,5,825.66,687.26,3441.04
37431,19470,11,3,612.69,459.24,1378.83
37432,14292,173,4,188.23,115.24,637.68
37433,29683,26,6,338.7,468.75,1563.45
37434,2883,16,4,519.1,143.17,1933.23
37435,27550,67,2,508.28,36.76,979.8
37436,14938,15,6,176.49,17.9,1041.04
37437,3624,25,6,749.81,647.93,3850.93
37438,16881,192,3,67.23,14.04,187.65
37439,9317,128,1,400.88,93.44,307.44
37440,7170,182,5,598.71,496.68,2496.87
37441,24385,32,6,324.67,379.63,1568.39
37442,11463,137,1,924.57,199.44,725.13
37443,25635,220,2,788.62,212.66,1364.58
37444,30876,60,1,300.81,47.58,253.23
37445,2950,83,3,580.34,94.13,1646.89
37446,8706,117,4,703.82,421.18,2394.1
37447,21558,229,6,333.44,447.05,1553.59
37448,14937,166,6,219.62,205.76,1111.96
37449,25204,8,1,123.65,30.01,93.64
37450,15919,146,6,558.02,143.06,3205.06
37451,30385,96,6,839.05,1086.13,3948.17
37452,15428,35,4,576.32,345.27,1960.01
37453,29900,21,3,593.84,94.89,1686.63
37454,30507,194,4,498.43,407.07,1586.65
37455,2058,157,1,936.7,136.68,800.02
37456,17547,22,4,130.01,40.53,479.51
37457,3143,176,6,212.07,219.79,1052.63
37458,975,9,2,167.04,42.39,291.69
37459,16294,52,1,202.16,19.44,182.72
37460,5266,115,4,594.25,171.63,2205.37
37461,4315,92,1,140.34,29.01,111.33
37462,17177,178,6,582.57,140.67,3354.75
37463,1604,228,4,645.17,296.79,2283.89
37464,8611,148,1,941.67,77.23,864.44
37465,23094,68,3,109.59,67.28,261.49
37466,22656,221,2,827.24,114.05,1540.43
37467,24435,145,6,725.41,1083.04,3269.42
37468,6819,67,4,754.81,83.34,2935.9
37469,17182,221,1,529.53,127.73,401.8
37470,30863,29,6,457.06,232.6,2509.76
37471,5741,170,5,874.07,509.01,3861.34
37472,15104,179,4,377.64,88.02,1422.54
37473,1253,193,6,704.46,90.98,4135.78
37474,31937,19,6,292.71,103.19,1653.07
37475,12869,226,6,246.83,216.56,1264.42
37476,17901,50,4,756.66,581.47,2445.17
37477,13252,164,3,72.01,9.06,206.97
37478,18744,31,3,579.6,434.36,1304.44
37479,22490,53,1,839.06,28.69,810.37
37480,16083,212,4,366.81,249.42,1217.82
37481,13510,54,1,847.96,208.51,639.45
37482,4926,37,5,529.06,130.48,2514.82
37483,4498,58,2,439.39,153.0,725.78
37484,18219,177,6,582.42,700.93,2793.59
37485,4249,238,2,245.18,102.79,387.57
37486,28632,201,-3,200.06,59.93,1698.67
37487,22342,205,3,527.9,296.92,1286.78
37488,27520,50,4,279.35,30.51,1086.89
37489,4044,234,1,655.39,104.53,550.86
37490,1717,58,1,269.41,58.84,210.57
37491,18944,100,6,823.51,177.36,4763.7
37492,20804,76,5,287.3,297.3,1139.2
37493,7573,233,3,469.19,246.02,1161.55
37494,31738,83,2,940.52,127.65,1753.39
37495,11069,121,2,765.58,79.96,1451.2
37496,3472,65,1,502.22,62.05,440.17
37497,3625,217,3,712.02,16.06,2120.0
37498,20566,69,5,788.6,253.22,3689.78
37499,27453,218,1,755.54,9.67,745.87
37500,12295,7,3,392.52,24.8,1152.76
37501,27748,136,3,151.33,79.45,374.54
37502,3851,15,4,900.02,108.49,3491.59
37503,17402,44,6,208.97,48.82,1205.0
37504,22882,19,5,800.45,44.67,3957.58
37505,13754,189,2,854.35,30.39,1678.31
37506,15703,210,4,662.29,500.27,2148.89
37507,28546,55,5,376.5,11.09,1871.41
37508,26833,51,3,218.64,130.89,525.03
37509,16907,93,5,640.09,583.62,2616.83
37510,228,58,5,596.83,239.53,2744.62
37511,3128,205,2,497.12,101.14,893.1
37512,5144,96,2,839.7,226.1,1453.3
37513,27878,214,4,250.05,135.59,864.61
37514,24039,122,1,444.58,55.95,388.63
37515,15115,201,2,108.62,13.99,203.25
37516,19838,56,1,275.39,12.56,262.83
37517,17446,112,5,483.84,305.9,2113.3
37518,10078,45,2,752.97,319.25,1186.69
37519,10500,234,4,440.81,155.46,1607.78
37520,2367,206,5,506.63,463.12,2070.03
37521,30692,10,3,405.86,85.63,1131.95
37522,17535,48,4,236.9,60.1,887.5
37523,1655,109,1,195.53,14.06,181.47
37524,21819,110,4,888.34,363.46,3189.9
37525,10275,14,4,189.36,76.1,681.34
37526,30043,175,4,430.66,211.25,1511.39
37527,18414,213,2,736.3,270.42,1202.18
37528,13534,49,4,936.39,660.67,3084.89
37529,29390,144,2,545.1,202.01,888.19
37530,999999,99999,-3,68.62,30.97,644.39
37531,25197,51,3,827.19,420.68,2060.89
37532,8928,154,4,165.09,84.1,576.26
37533,24962,85,5,624.02,669.43,2450.67
37534,20588,178,-3,381.35,125.66,5959.31
37535,1157,40,4,689.62,646.48,2112.0
37536,21810,2,1,158.88,2.41,156.47
37537,29316,126,6,102.63,8.0,607.78
37538,3736,166,2,399.34,178.54,620.14
37539,277,139,2,546.7,102.03,991.37
37540,6672,7,3,722.7,329.23,1838.87
37541,26646,183,5,619.9,,2931.61
37542,19548,224,5,657.19,627.62,2658.33
37543,4822,152,4,99.47,58.35,339.53
37544,20272,113,4,512.67,300.99,1749.69
37545,27673,10,2,347.04,74.61,619.47
37546,6647,6,4,453.78,290.43,1524.69
37547,21626,45,5,868.08,410.42,3929.98
37548,25404,153,2,99.83,2.92,196.74
37549,24203,145,1,339.72,59.76,279.96
37550,22740,107,6,907.38,693.7,4750.58
37551,17953,213,3,407.6,181.09,1041.71
37552,13372,218,5,355.64,302.54,1475.66
37553,1376,201,6,430.54,186.67,2396.57
37554,7556,30,5,491.96,411.25,2048.55
37555,15077,145,6,645.84,952.57,2922.47
37556,14309,150,2,747.65,256.62,1238.68
37557,28530,5,4,607.44,134.39,2295.37
37558,27440,194,2,411.53,12.49,810.57
37559,6580,199,1,190.77,14.85,175.92
37560,4968,28,6,246.55,165.75,1313.55
37561,3603,112,-6,532.22,499.99,8811.24
37562,2335,63,5,334.63,230.74,1442.41
37563,27218,9,3,931.24,622.86,2170.86
37564,29151,217,1,282.04,25.75,256.29
37565,12505,198,5,570.96,271.37,2583.43
37566,25203,225,2,355.71,129.3,582.12
37567,21891,210,1,892.95,137.0,755.95
37568,6752,55,1,520.89,67.19,453.7
37569,5153,69,5,197.07,193.91,791.44
37570,14960,45,3,936.67,249.31,2560.7
37571,24290,69,2,933.82,297.47,1570.17
37572,17807,31,6,786.68,1045.43,3674.65
37573,3382,50,1,472.92,100.36,372.56
37574,5864,209,4,424.48,29.07,1668.85
37575,28304,87,6,855.77,389.22,4745.4
37576,999999,99999,-2,318.6,134.91,2922.83
37577,14439,21,1,523.33,69.66,453.67
37578,28495,199,5,816.16,962.54,3118.26
37579,20972,197,-6,914.21,880.13,26741.37
37580,5014,129,6,339.27,294.99,1740.63
37581,23845,78,1,225.74,45.48,180.26
37582,6579,144,3,390.55,114.6,1057.05
37583,20125,69,6,518.46,482.32,2628.44
37584,27882,7,3,142.38,4.83,422.31
37585,28334,42,6,540.41,639.55,2602.91
37586,16919,200,6,572.72,22.43,3413.89
37587,27613,228,6,613.92,560.83,3122.69
37588,15578,26,5,608.3,117.93,2923.57
37589,19547,61,4,377.63,255.03,1255.49
37590,22330,86,2,78.74,7.79,149.69
37591,6240,116,6,270.32,390.57,1231.35
37592,16199,66,1,289.4,12.95,276.45
37593,8552,166,3,374.98,39.3,1085.64
37594,9549,229,2,225.66,18.06,433.26
37595,26914,22,5,237.46,81.22,1106.08
37596,21153,43,5,617.67,766.13,2322.22
37597,4616,229,6,259.33,164.69,1391.29
37598,8160,63,3,711.73,425.68,1709.51
37599,10839,65,2,573.43,45.42,1101.44
37600,25010,172,4,427.18,160.95,1547.77
37601,22276,62,2,162.26,3.04,321.48
37602,8412,173,6,886.36,496.03,4822.13
37603,13882,165,4,228.01,33.23,878.81
37604,10375,134,5,606.73,528.92,2504.73
37605,4635,130,1,453.74,112.92,340.82
37606,12663,231,4,420.37,81.95,1599.53
37607,25259,11,5,650.89,630.01,2624.44
37608,14626,10,2,632.86,27.83,1237.89
37609,1809,187,4,439.87,138.82,1620.66
37610,12566,80,2,466.78,75.41,858.15
37611,2690,100,4,861.56,133.75,3312.49
37612,1412,222,3,888.02,443.04,2221.02
37613,18946,150,6,157.97,82.23,865.59
37614,15854,118,2,388.28,143.5,633.06
37615,21805,137,1,817.07,96.71,720.36
37616,26187,126,6,456.63,290.81,2448.97
37617,30673,84,1,405.87,48.71,357.16
37618,3747,49,4,787.18,222.43,2926.29
37619,17594,143,2,699.43,300.15,1098.71
37620,5398,165,5,139.18,0.81,695.09
37621,4604,26,1,196.89,38.27,158.62
37622,26167,102,6,795.8,946.3,3828.5
37623,29522,226,4,182.41,176.73,552.91
37624,154,210,5,335.21,380.55,1295.5
37625,14749,232,1,230.05,30.56,199.49
37626,9213,6,3,797.13,139.63,2251.76
37627,28693,80,6,816.56,1119.04,3780.32
37628,15513,122,6,720.93,327.14,3998.44
37629,31063,34,2,364.96,71.48,658.44
37630,3798,12,2,461.59,170.41,752.77
37631,26408,229,6,911.02,,4856.2
37632,6082,45,1,460.08,62.06,398.02
37633,1907,229,6,926.28,1147.85,4409.83
37634,14740,138,4,279.83,59.42,1059.9
37635,14316,233,1,835.77,162.12,673.65
37636,26774,192,2,591.36,136.48,1046.24
37637,18505,118,6,334.79,478.21,1530.53
37638,20849,239,6,732.72,699.54,3696.78
37639,21241,236,2,706.56,231.37,1181.75
37640,9270,58,5,517.5,40.38,2547.12
37641,22175,115,5,244.53,154.39,1068.26
37642,8575,63,2,843.68,135.81,1551.55
37643,999999,99999,-6,640.29,385.28,15305.28
37644,30418,182,4,578.69,331.52,1983.24
37645,22904,64,2,716.54,35.39,1397.69
37646,13049,32,3,577.19,268.84,1462.73
37647,9040,24,3,535.87,197.72,1409.89
37648,6744,110,2,490.39,170.97,809.81
37649,999999,99999,-4,132.39,54.47,2436.13
37650,29964,82,4,556.6,515.4,1711.0
37651,7309,29,3,936.75,82.71,2727.54
37652,11354,188,1,861.84,30.33,831.51
37653,29890,82,4,272.14,185.22,903.34
37654,112,76,3,572.9,323.36,1395.34
37655,21107,169,5,411.73,28.07,2030.58
37656,16779,5,4,830.32,105.26,3216.02
37657,29588,70,4,637.41,316.3,2233.34
37658,18514,232,4,195.28,19.51,761.61
37659,611,85,6,348.19,215.16,1873.98
37660,21938,6,2,273.66,120.19,427.13
37661,9406,5,1,229.39,56.74,172.65
37662,28119,26,5,296.52,280.72,1201.88
37663,28653,176,3,885.91,198.98,2458.75
37664,15340,28,6,214.29,255.05,1030.69
37665,999999,99999,-4,839.63,678.98,8780.46
37666,8453,33,3,394.55,113.38,1070.27
37667,26707,118,3,890.25,334.05,2336.7
37668,999999,99999,-1,121.89,6.54,517.11
37669,999999,99999,-3,909.39,233.88,9588.32
37670,31020,62,5,766.46,638.97,3193.33
37671,10695,32,2,117.98,46.0,189.96
37672,8050,133,5,940.33,1136.46,3565.19
37673,25395,77,4,313.24,143.46,1109.5
37674,19746,164,6,657.31,217.08,3726.78
37675,20800,236,3,879.97,176.38,2463.53
37676,13268,195,3,734.61,81.57,2122.26
37677,2380,113,2,228.96,62.81,395.11
37678,13259,20,3,610.58,240.44,1591.3
37679,30275,186,5,445.1,,2086.99
37680,11736,121,6,830.74,61.04,4923.4
37681,19327,226,6,588.12,255.49,3273.23
37682,18160,200,3,215.93,5.2,642.59
37683,27121,115,2,775.24,282.36,1268.12
37684,23684,195,3,380.9,,1122.39
37685,16933,181,3,62.97,4.63,184.28
37686,29558,11,3,831.92,319.04,2176.72
37687,24733,82,5,670.84,239.1,3115.1
37688,27598,179,3,709.09,448.35,1678.92
37689,17178,6,2,806.13,125.07,1487.19
37690,24500,71,2,160.36,58.57,262.15
37691,25869,88,5,358.18,78.02,1712.88
37692,29748,178,4,453.48,,1403.2
37693,999999,99999,-6,583.79,834.36,10790.64
37694,13533,59,3,771.32,190.92,2123.04
37695,14728,191,3,317.02,80.43,870.63
37696,1910,38,2,391.65,60.84,722.46
37697,24862,202,2,718.97,91.66,1346.28
37698,23278,114,4,598.16,308.93,2083.71
37699,17357,208,3,578.29,303.19,1431.68
37700,11936,35,6,515.74,594.46,2499.98
37701,29518,71,6,507.1,98.38,2944.22
37702,22187,81,5,210.43,171.36,880.79
37703,9957,13,1,928.25,207.86,720.39
37704,986,153,3,375.35,177.31,948.74
37705,21295,168,2,859.02,106.3,1611.74
37706,15039,228,3,301.07,119.9,783.31
37707,627,17,5,364.6,221.89,1601.11
37708,12238,171,2,406.64,30.78,782.5
37709,27631,136,1,192.05,3.5,188.55
37710,28641,27,6,604.05,55.93,3568.37
37711,7251,212,3,811.94,369.09,2066.73
37712,3623,216,3,246.47,137.48,601.93
37713,20032,131,6,128.7,147.61,624.59
37714,29342,210,5,388.93,28.91,1915.74
37715,27305,16,1,887.71,115.19,772.52
37716,3115,226,4,587.23,354.88,1994.04
37717,2878,107,1,361.07,61.26,299.81
37718,28055,19,4,398.29,169.84,1423.32
37719,6568,132,4,676.15,621.02,2083.58
37720,1958,149,4,399.23,127.67,1469.25
37721,6121,233,1,154.02,22.24,131.78
37722,30903,96,6,425.49,73.72,2479.22
37723,5546,27,6,170.14,127.32,893.52
37724,4735,80,4,156.97,124.53,503.35
37725,6956,23,1,243.53,25.52,218.01
37726,5643,45,6,927.13,1315.73,4247.05
37727,6576,48,4,694.85,650.23,2129.17
37728,940,153,1,380.84,36.89,343.95
37729,20613,232,2,246.0,10.64,481.36
37730,9176,179,6,859.87,636.15,4523.07
37731,24494,57,3,138.38,88.36,326.78
37732,8189,230,3,713.21,183.88,1955.75
37733,27107,29,2,314.28,153.7,474.86
37734,17414,203,5,340.51,46.08,1656.47
37735,9010,107,5,798.3,176.76,3814.74
37736,23233,127,1,470.69,116.56,354.13
37737,4425,204,3,878.85,153.58,2482.97
37738,26897,60,3,323.64,20.21,950.71
37739,999999,99999,-3,835.15,266.67,13103.63
37740,18587,215,5,92.46,55.58,406.72
37741,14159,189,5,405.01,286.94,1738.11
37742,607,131,5,768.98,23.56,3821.34
37743,18242,124,6,215.87,130.31,1164.91
37744,17005,55,4,490.47,183.5,1778.38
37745,24277,172,2,729.87,46.14,1413.6
37746,18134,137,1,213.97,41.08,172.89
37747,29775,153,1,289.98,38.89,251.09
37748,12743,236,2,693.57,,1178.2
37749,26179,124,5,844.09,807.77,3412.68
37750,16807,179,6,663.77,919.38,3063.24
37751,7756,38,3,135.13,89.29,316.1
37752,7502,96,4,109.62,9.29,429.19
37753,21145,156,2,510.99,192.53,829.45
37754,16652,10,1,290.76,33.12,257.64
37755,1906,142,5,646.7,549.8,2683.7
37756,3262,127,4,940.8,136.29,3626.91
37757,29220,1,4,718.59,616.03,2258.33
37758,3327,103,6,798.63,929.92,3861.86
37759,8221,91,2,741.47,169.64,1313.3
37760,9058,196,4,861.85,119.24,3328.16
37761,28433,202,2,912.25,160.76,1663.74
37762,12468,121,6,856.51,1017.03,4122.03
37763,28692,18,6,821.43,1096.82,3831.76
37764,30213,168,1,217.61,6.84,210.77
37765,3986,223,3,731.57,180.87,2013.84
37766,14772,152,5,487.53,350.92,2086.73
37767,26914,137,4,468.75,195.37,1679.63
37768,29111,134,6,820.39,615.29,4307.05
37769,9968,13,4,412.0,222.0,1426.0
37770,13052,120,4,855.73,552.11,2870.81
37771,22524,201,6,777.11,499.92,4162.74
37772,11664,239,2,878.27,306.24,1450.3
37773,13026,216,2,179.27,41.72,316.82
37774,31025,221,5,243.3,259.53,956.97
37775,19690,179,6,631.48,343.88,3445.0
37776,3545,169,2,130.63,18.02,243.24
37777,14880,218,5,909.62,791.54,3756.56
37778,27023,129,5,730.11,816.58,2833.97
37779,8488,217,6,871.14,950.92,4275.92
37780,15962,26,1,915.82,53.86,861.96
37781,2584,225,2,432.39,,776.97
37782,1467,33,1,535.78,64.39,471.39
37783,12471,15,6,360.1,537.65,1622.95
37784,26680,173,5,844.69,968.21,3255.24
37785,25557,88,1,162.17,7.69,154.48
37786,15691,39,4,97.56,16.07,374.17
37787,30215,105,5,418.78,477.84,1616.06
37788,997,61,4,435.68,362.48,1380.24
37789,21090,70,6,729.54,844.42,3532.82
37790,2002,177,1,553.77,52.33,501.44
37791,6365,171,4,579.16,487.5,1829.14
37792,10298,161,3,65.29,39.76,156.11
37793,21008,229,5,868.02,443.84,3896.26
37794,27765,167,5,515.35,548.39,2028.36
37795,4403,1,6,151.04,67.19,839.05
37796,21527,79,3,392.45,260.36,916.99
37797,22961,164,3,684.3,428.57,1624.33
37798,10856,200,3,463.52,165.35,1225.21
37799,13981,124,5,655.46,598.67,2678.63
37800,2416,169,2,102.52,40.27,164.77
37801,6389,33,5,301.45,102.48,1404.77
37802,9634,21,5,428.87,367.56,1776.79
37803,11276,217,1,679.57,49.77,629.8
