order_id,customer_id,branch_id,order_date,order_hour,order_type,order_status,payment_method,discount_pct,total_amount_inr,completion_time_minutes
23877,1146,23,2023-12-14,23,Takeaway,Completed,UPI,0,2291.18,9.8
23878,2041,12,2023-04-15,22,Takeaway,Completed,Debit Card,15,4755.81,51.8
23879,3105,10,2023-10-04,19,Dine-In,Completed,UPI,0,964.63,31.9
23880,6803,28,2024-07-24,18,Takeaway,Cancelled,Cash,15,3365.17,24.9
23881,6334,27,2023-09-24,21,Takeaway,Completed,Debit Card,0,720.84,60.8
23882,3002,10,2023-11-30,13,Online,Completed,Credit Card,0,5974.0,63.7
23883,5135,17,2024-12-11,22,Takeaway,Completed,UPI,0,1501.78,37.5
23884,4709,4,2023-06-21,11,Takeaway,Completed,UPI,0,4280.75,24.7
23885,3321,19,2023-09-19,14,Online,Completed,Cash,5,4758.9,8.4
23886,2118,22,2023-09-28,21,Takeaway,Completed,Wallet,10,799.99,66.9
23887,5760,11,2024-10-04,20,Takeaway,Completed,Cash,10,1529.8,22.5
23888,4666,28,2024-09-16,13,Online,In Progress,Cash,10,942.22,26.1
23889,2843,10,2024-06-10,13,Dine-In,Completed,UPI,5,4314.09,71.8
23890,2083,20,2023-06-18,19,Takeaway,Cancelled,Debit Card,10,3840.17,41.7
23891,5291,13,2023-12-04,14,Takeaway,Completed,Credit Card,15,-4901.93,393.6
23892,3980,3,2024-04-13,20,Takeaway,Cancelled,Credit Card,20,902.84,47.9
23893,6533,13,2024-05-04,13,Online,Completed,Cash,20,1709.02,37.6
23894,871,12,2023-03-17,13,Takeaway,Completed,Credit Card,15,2309.88,35.5
23895,930,17,2023-05-22,16,Online,Completed,UPI,15,4477.54,31.0
23896,557,17,2023-06-16,19,Takeaway,Completed,Debit Card,0,5404.24,24.9
23897,4561,2,2023-02-08,21,Dine-In,Completed,UPI,0,1236.89,12.2
23898,2183,9,2023-09-18,19,Dine-In,Completed,Credit Card,5,4040.31,70.9
23899,4314,25,2024-06-04,13,Online,Completed,Debit Card,15,4306.15,43.7
23900,1122,18,2023-04-22,19,Online,Completed,Cash,10,1761.37,59.4
23901,4363,19,2023-10-17,22,Dine-In,Completed,Wallet,20,551.8,20.3
23902,4061,6,2023-09-12,19,Online,Cancelled,Cash,5,558.93,44.7
23903,4160,3,2023-04-23,13,Takeaway,Completed,Debit Card,0,3289.01,48.1
23904,1373,14,2024-08-12,19,Dine-In,Completed,Credit Card,15,3736.83,74.6
23905,5045,18,2023-01-05,20,Online,Completed,UPI,5,3670.26,13.2
23906,2962,8,2024-09-03,20,Takeaway,Pending,UPI,0,3937.44,44.0
23907,1762,1,2024-12-08,21,Online,Completed,Debit Card,10,1418.69,20.4
23908,6394,1,2024-03-01,21,Takeaway,Completed,Wallet,10,3915.7,61.6
23909,6311,13,2023-07-05,19,Dine-In,Completed,Cash,10,5209.41,65.1
23910,4769,26,2024-06-02,21,Online,Completed,Wallet,10,258.34,44.3
23911,1504,6,2024-08-07,21,Online,Completed,Credit Card,0,3849.97,13.3
23912,1639,17,2023-03-28,20,Dine-In,Cancelled,UPI,0,2763.87,72.0
23913,530,19,2023-08-05,17,Takeaway,Completed,UPI,0,1020.61,19.6
23914,957,17,2023-12-02,10,Dine-In,Completed,Credit Card,10,5582.73,67.5
23915,4402,9,2024-02-16,17,Takeaway,Completed,Wallet,0,5873.3,28.5
23916,1833,21,2023-03-08,20,Online,Completed,Credit Card,0,2798.77,44.7
23917,5936,28,2023-06-30,19,Dine-In,Completed,Cash,20,3264.62,23.5
23918,4339,19,2024-03-30,22,Dine-In,Completed,UPI,5,3944.42,58.3
23919,2630,19,2024-01-21,19,Takeaway,Completed,Cash,0,5643.44,44.9
23920,4782,12,2023-06-16,20,Takeaway,Completed,Cash,0,3826.74,30.5
23921,2807,24,2023-11-06,23,Dine-In,In Progress,Debit Card,0,4448.72,27.3
23922,6281,17,2024-01-31,20,Online,Cancelled,Debit Card,10,1701.82,23.4
23923,5620,3,2023-12-11,10,Dine-In,Completed,Credit Card,0,1940.51,26.8
23924,279,11,2024-03-03,17,Takeaway,Completed,Debit Card,10,1808.23,51.8
23925,4474,17,2024-07-27,21,Online,Pending,Credit Card,5,1540.34,43.3
23926,2809,17,2023-08-09,21,Online,Completed,Credit Card,0,3608.36,9.5
23927,1058,20,2024-05-12,14,Online,Completed,Cash,5,1923.68,39.5
23928,5664,5,2024-07-23,18,Online,Completed,Wallet,15,735.67,20.5
23929,589,14,2023-01-12,17,Online,Completed,Credit Card,0,2681.63,74.5
23930,6641,22,2024-10-05,14,Takeaway,Completed,Cash,5,5127.07,18.3
23931,6454,5,2024-12-27,18,Online,Completed,UPI,10,497.58,49.4
23932,6412,7,2024-02-15,19,Dine-In,Completed,Credit Card,10,,52.8
23933,2243,12,2023-08-16,22,Dine-In,Completed,UPI,5,3112.86,48.3
23934,5629,16,2023-05-03,22,Online,Completed,UPI,0,2666.79,53.0
23935,2093,28,2023-01-08,12,Online,Cancelled,Cash,5,2785.96,24.1
23936,4694,1,2023-09-19,20,Takeaway,Cancelled,Wallet,0,646.63,62.6
23937,6652,7,2023-02-09,20,Takeaway,Cancelled,UPI,0,2730.94,24.5
23938,4272,26,2023-01-20,14,Online,Completed,Debit Card,0,5225.61,22.9
23939,2590,14,2024-03-06,23,Takeaway,Completed,Wallet,0,5809.49,23.8
23940,1517,22,2023-08-28,19,Dine-In,Completed,Debit Card,0,1566.92,42.1
23941,6774,21,2023-08-08,12,Online,Completed,Debit Card,0,197.6,55.8
23942,1628,13,2024-06-18,20,Dine-In,Cancelled,Wallet,20,,10.3
23943,1403,18,2024-08-13,20,Online,Completed,Credit Card,15,4988.97,41.7
23944,3300,21,2023-01-24,19,Takeaway,Completed,Debit Card,0,5395.13,20.5
23945,3956,19,2023-02-08,21,Online,Completed,Wallet,0,2085.89,56.7
23946,5097,22,2024-05-17,21,Online,Completed,Debit Card,15,4053.29,39.8
23947,4887,25,2024-12-20,20,Online,Cancelled,Cash,10,2999.17,70.6
23948,3578,24,2024-02-28,20,Online,Completed,Credit Card,10,1430.08,27.5
23949,6769,10,2024-02-27,21,Dine-In,Completed,Cash,20,728.57,12.4
23950,873,2,2023-09-22,13,Online,Cancelled,Debit Card,10,1915.42,60.2
23951,644,27,2024-05-08,9,Online,Completed,Cash,20,3287.69,40.6
23952,6498,21,2023-08-02,15,Dine-In,Cancelled,Credit Card,0,4983.48,53.7
23953,6161,10,2023-06-18,19,Online,Completed,Debit Card,15,1749.72,45.8
23954,6113,11,2024-06-12,21,Online,Completed,UPI,0,5614.9,27.1
23955,3766,1,2023-04-09,23,Takeaway,Completed,Debit Card,20,4632.84,51.8
23956,6088,13,2024-01-12,13,Takeaway,Completed,UPI,10,2065.43,37.2
23957,4912,12,2023-08-06,16,Online,Completed,Debit Card,20,2483.68,50.6
23958,2980,18,2024-12-15,21,Takeaway,Completed,Wallet,0,420.77,29.4
23959,6177,19,2023-09-15,22,Dine-In,Completed,UPI,5,2337.48,36.4
23960,927,5,2023-02-01,11,Dine-In,Pending,UPI,15,3664.82,73.3
23961,6763,14,2024-08-04,20,Online,Cancelled,Wallet,10,1227.16,51.3
23962,6053,25,2023-02-18,23,Takeaway,Completed,Debit Card,0,5374.83,71.4
23963,4687,18,2024-03-02,18,Dine-In,Completed,Cash,5,3088.59,33.4
23964,6900,23,2023-12-21,13,Dine-In,Completed,Wallet,20,,51.7
23965,3089,14,2023-08-30,15,Dine-In,Completed,Wallet,5,451.65,45.4
23966,6500,22,2024-02-27,18,Online,Completed,UPI,0,2575.11,22.6
23967,5598,1,2024-01-08,13,Dine-In,Completed,Debit Card,5,5941.69,19.5
23968,4496,4,2024-05-08,23,Takeaway,Completed,UPI,20,697.64,40.3
23969,879,13,2024-08-04,12,Dine-In,Completed,Credit Card,0,3013.42,55.4
23970,1602,13,2023-06-14,13,Takeaway,Pending,Wallet,10,2947.77,48.4
23971,99999,999,2024-06-10,21,Dine-In,Completed,UPI,0,-4372.55,229.8
23972,5337,5,2023-02-24,15,Dine-In,Completed,Cash,0,775.25,48.0
23973,127,28,2024-08-09,12,Dine-In,Completed,Cash,15,3320.92,68.8
23974,48,19,2024-05-07,23,Online,Completed,UPI,5,5995.41,73.3
23975,2251,17,2024-10-31,18,Dine-In,Completed,Debit Card,15,1539.25,69.9
23976,6168,10,2024-04-28,20,Online,Completed,Wallet,20,5286.8,39.1
23977,5355,18,2024-10-22,13,Dine-In,Completed,Credit Card,5,717.56,21.3
23978,1661,25,2024-08-20,21,Online,Completed,Credit Card,10,1660.16,26.0
23979,6347,2,2024-12-13,16,Takeaway,Completed,Debit Card,5,1121.34,54.1
23980,773,27,2023-06-21,14,Takeaway,Cancelled,Wallet,15,1454.28,37.3
23981,3464,18,2023-05-22,17,Takeaway,Completed,UPI,5,4530.13,68.2
23982,3804,20,2023-08-28,8,Takeaway,Completed,UPI,0,3826.39,61.4
23983,1351,1,2023-01-12,13,Dine-In,Completed,Cash,15,4055.25,39.2
23984,1688,15,2023-09-24,22,Dine-In,Completed,Debit Card,0,4995.76,15.2
23985,3932,19,2023-12-26,20,Takeaway,Pending,Credit Card,0,5950.26,52.4
23986,3625,6,2023-03-30,15,Online,Completed,Credit Card,15,1024.3,12.0
23987,5239,25,2024-07-09,13,Dine-In,Completed,Credit Card,0,4100.11,19.8
23988,5686,28,2024-10-29,18,Dine-In,Completed,UPI,0,3395.55,16.9
23989,452,12,2023-05-12,11,Takeaway,Completed,UPI,10,4644.32,52.5
23990,3419,13,2023-09-23,21,Takeaway,Completed,Cash,0,3902.69,67.1
23991,5055,8,2024-09-26,18,Takeaway,Cancelled,Debit Card,0,1805.53,60.4
23992,4970,28,2023-08-14,21,Online,Completed,Wallet,10,5967.07,59.7
23993,5808,11,2024-07-27,20,Dine-In,Completed,UPI,0,579.11,47.0
23994,5019,26,2023-08-10,12,Dine-In,Completed,Debit Card,20,3673.62,61.5
23995,3264,9,2023-03-26,22,Online,Completed,Credit Card,0,2946.82,57.3
23996,4748,28,2024-11-09,18,Online,Completed,UPI,0,3988.02,70.7
23997,3896,9,2024-04-05,13,Online,Completed,Credit Card,0,1599.61,12.3
23998,2544,19,2024-01-25,23,Dine-In,Completed,Debit Card,5,2745.53,37.4
23999,164,17,2023-05-05,9,Online,Completed,Debit Card,10,1617.8,45.5
24000,3681,11,2024-05-04,18,Dine-In,Completed,Wallet,15,2721.67,71.5
24001,3457,19,2024-09-25,8,Dine-In,In Progress,Cash,0,3132.75,13.5
24002,3021,27,2024-06-02,21,Online,Completed,Wallet,0,4865.55,29.7
24003,3004,1,2023-09-08,21,Dine-In,Completed,Cash,0,3865.13,11.4
24004,2562,22,2023-07-31,20,Online,Completed,UPI,0,2224.5,32.8
24005,4987,24,2023-03-28,19,Dine-In,Completed,Cash,5,749.6,19.7
24006,3030,23,2023-07-24,20,Online,Completed,Cash,10,823.7,72.5
24007,5499,24,2023-05-21,23,Online,Completed,UPI,5,2961.38,24.2
24008,5035,9,2023-09-25,14,Takeaway,Completed,Credit Card,10,272.64,51.0
24009,1511,11,2024-03-20,14,Online,Completed,UPI,5,4606.71,20.5
24010,2468,27,2024-05-06,22,Dine-In,Completed,UPI,20,3659.03,9.8
24011,1833,27,2024-01-24,21,Online,Completed,Cash,0,206.33,13.0
24012,6689,10,2023-10-21,16,Takeaway,In Progress,Debit Card,5,3579.15,73.9
24013,5779,24,2023-11-27,17,Takeaway,Completed,Cash,0,1533.63,72.4
24014,99999,999,2024-05-22,14,Takeaway,Completed,UPI,0,-5239.31,328.6
24015,5950,21,2024-06-07,20,Dine-In,Completed,Wallet,0,921.49,47.3
24016,444,12,2023-01-01,21,Dine-In,Completed,Credit Card,10,4749.41,66.3
24017,6887,3,2024-03-01,20,Takeaway,Completed,Credit Card,10,5834.54,69.8
24018,4534,18,2024-07-14,19,Online,Completed,Wallet,15,450.75,59.3
24019,1698,6,2023-06-06,21,Dine-In,Completed,Credit Card,20,4494.83,24.2
24020,4534,19,2023-12-27,18,Takeaway,Completed,UPI,0,3895.63,47.1
24021,164,3,2023-07-04,18,Dine-In,Completed,Wallet,5,1315.7,13.8
24022,6830,15,2024-11-08,13,Dine-In,Completed,Cash,10,4085.97,49.0
24023,542,10,2024-03-16,19,Dine-In,Completed,Debit Card,0,5744.81,74.7
24024,4181,17,2023-03-08,22,Online,Completed,Cash,20,,67.4
24025,5226,2,2024-05-05,16,Online,Completed,UPI,5,1443.76,64.6
24026,5435,9,2024-11-30,23,Takeaway,Cancelled,Debit Card,10,4886.93,31.9
24027,4229,16,2023-03-18,22,Online,Completed,Debit Card,20,1972.57,34.7
24028,1361,17,2024-03-21,21,Takeaway,Completed,Debit Card,15,5933.37,20.6
24029,1196,23,2023-11-03,21,Takeaway,Pending,Wallet,5,4914.63,64.8
24030,2909,4,2024-06-06,8,Takeaway,Completed,Cash,10,4983.43,57.5
24031,3157,23,2023-12-05,18,Dine-In,Completed,Credit Card,20,1729.98,68.3
24032,3072,25,2024-06-12,21,Takeaway,Completed,UPI,20,929.69,59.3
24033,490,23,2023-08-30,14,Dine-In,Completed,UPI,15,555.12,32.2
24034,5147,15,2024-10-26,13,Dine-In,Completed,Debit Card,0,557.47,20.9
24035,901,15,2023-02-21,20,Online,Completed,Wallet,20,2728.54,43.0
24036,4929,12,2024-08-07,19,Dine-In,Completed,Cash,10,5552.02,57.3
24037,5146,21,2024-08-17,19,Dine-In,In Progress,Debit Card,10,2175.54,58.7
24038,1708,19,2024-12-23,21,Dine-In,Completed,Wallet,20,248.29,29.5
24039,2986,26,2023-08-20,13,Takeaway,Pending,Debit Card,0,3506.79,12.7
24040,598,26,2024-08-18,23,Takeaway,Completed,Debit Card,10,5204.44,24.5
24041,973,3,2024-05-23,20,Dine-In,Completed,Debit Card,0,4515.03,19.0
24042,397,22,2023-08-12,21,Takeaway,In Progress,Credit Card,20,,34.6
24043,5698,4,2023-04-22,19,Takeaway,Completed,Debit Card,0,2788.51,57.0
24044,817,20,2024-03-13,19,Dine-In,Completed,Wallet,0,1208.6,42.9
24045,4428,25,2024-09-05,16,Online,Cancelled,Cash,0,5395.76,69.7
24046,1177,24,2023-03-27,20,Online,Completed,Cash,0,3835.12,30.9
24047,6970,28,2024-10-21,22,Online,Completed,Cash,10,2250.62,69.9
24048,5236,4,2024-12-08,18,Online,Cancelled,Debit Card,0,1381.07,18.2
24049,128,19,2023-06-19,9,Dine-In,Completed,Credit Card,0,5948.5,28.8
24050,3939,27,2024-03-08,20,Takeaway,Completed,Cash,15,1653.13,10.0
24051,1342,1,2023-10-18,20,Takeaway,Completed,Cash,0,5402.54,27.9
24052,2930,18,2024-04-01,16,Dine-In,In Progress,Cash,0,3863.33,36.7
24053,99999,999,2024-07-15,19,Takeaway,Completed,Cash,0,-2703.48,394.1
24054,3838,3,2024-12-21,10,Takeaway,Completed,UPI,0,370.03,12.7
24055,1911,17,2023-07-16,21,Dine-In,Completed,UPI,20,1458.35,10.6
24056,99999,999,2024-12-21,10,Dine-In,Completed,UPI,0,-2410.79,212.6
24057,3834,15,2023-05-15,9,Dine-In,Completed,Wallet,10,1770.12,74.8
24058,1696,23,2023-01-17,21,Online,Completed,Credit Card,0,1378.61,32.3
24059,668,9,2024-01-30,16,Takeaway,Cancelled,UPI,20,2495.6,59.9
24060,5420,3,2023-07-03,13,Takeaway,In Progress,Credit Card,10,1243.76,23.6
24061,3561,2,2024-03-07,22,Takeaway,Completed,Credit Card,0,3911.17,72.2
24062,3503,18,2023-01-05,11,Takeaway,Completed,Debit Card,5,3196.56,10.0
24063,323,18,2023-03-15,20,Takeaway,Completed,UPI,0,935.34,39.4
24064,5394,10,2024-01-27,17,Online,Cancelled,UPI,15,5999.89,21.6
24065,2343,21,2024-10-08,8,Online,Completed,Debit Card,0,5561.53,11.3
24066,489,25,2023-07-02,23,Dine-In,Completed,UPI,10,5190.28,40.4
24067,3019,12,2023-08-23,20,Takeaway,Cancelled,Cash,0,-5921.74,261.4
24068,2838,22,2023-07-12,23,Online,Completed,UPI,15,4795.97,67.7
24069,5571,27,2023-02-19,19,Takeaway,Completed,Credit Card,10,1452.29,20.2
24070,3770,8,2023-07-03,20,Dine-In,Completed,Debit Card,15,3185.11,69.7
24071,3169,3,2023-10-01,20,Dine-In,Cancelled,UPI,10,4600.98,37.4
24072,5443,13,2023-02-10,20,Online,Completed,Debit Card,0,3155.77,55.4
24073,4965,3,2023-12-18,18,Dine-In,Cancelled,UPI,0,475.7,14.0
24074,1380,21,2024-09-05,14,Online,Completed,Credit Card,5,3099.0,47.1
24075,5655,4,2024-11-14,16,Takeaway,Pending,UPI,0,1332.29,9.1
24076,971,17,2023-05-09,23,Online,Completed,Wallet,0,2774.44,17.7
24077,5600,13,2023-03-13,20,Online,Completed,Wallet,15,1233.71,27.9
24078,1523,27,2024-02-01,19,Online,Completed,Wallet,5,2932.76,35.5
24079,3328,5,2023-04-06,20,Takeaway,Completed,Wallet,0,1941.68,67.3
24080,3693,4,2024-11-28,14,Takeaway,Completed,Credit Card,10,3474.32,62.5
24081,4389,19,2023-01-22,13,Dine-In,Completed,Credit Card,0,4893.78,9.9
24082,215,16,2023-08-22,13,Online,Completed,Cash,0,583.87,8.4
24083,760,6,2024-11-14,21,Online,In Progress,Cash,0,3091.14,29.9
24084,6972,23,2023-05-09,23,Dine-In,Completed,Credit Card,10,4421.23,20.0
24085,2086,25,2023-05-27,21,Online,Cancelled,Credit Card,10,5879.91,19.2
24086,4068,12,2024-04-21,13,Takeaway,Completed,Cash,5,427.39,64.0
24087,3357,7,2024-01-03,19,Online,Completed,Debit Card,10,4083.59,8.3
24088,2136,4,2024-09-01,23,Online,Completed,Cash,0,1809.28,18.1
24089,1129,4,2024-01-12,18,Takeaway,Completed,Wallet,0,5131.37,12.4
24090,4114,22,2024-09-05,12,Online,Completed,Wallet,0,2372.41,65.9
24091,6726,16,2023-09-25,16,Dine-In,Completed,Wallet,0,1264.58,21.6
24092,4879,15,2023-01-23,19,Online,Completed,Credit Card,15,1149.53,38.7
24093,3428,9,2023-03-13,15,Online,Completed,Wallet,20,-2493.53,380.8
24094,3214,5,2024-11-14,13,Dine-In,Completed,Debit Card,20,4903.86,50.2
24095,5951,24,2024-11-04,13,Takeaway,Completed,Credit Card,0,5316.29,14.5
24096,1939,13,2024-10-07,19,Online,Completed,Wallet,15,,32.8
24097,953,1,2024-09-17,23,Takeaway,Completed,Credit Card,0,523.01,71.3
24098,3942,28,2024-10-24,20,Dine-In,Completed,Debit Card,15,4678.03,51.6
24099,566,28,2024-01-07,21,Dine-In,Completed,Wallet,15,5088.47,73.2
24100,4949,21,2023-12-02,20,Online,Completed,Wallet,0,1114.09,54.4
24101,6877,6,2023-11-25,21,Online,Completed,UPI,0,1174.98,23.5
24102,493,21,2023-10-03,16,Takeaway,Completed,Debit Card,0,,10.3
24103,68,24,2023-06-20,20,Dine-In,Completed,UPI,15,3148.69,69.8
24104,916,7,2024-09-17,19,Takeaway,Cancelled,Credit Card,20,3419.18,32.7
24105,3434,22,2023-09-19,18,Dine-In,Completed,Wallet,0,3505.15,24.3
24106,3369,12,2024-03-15,13,Takeaway,Completed,Debit Card,5,984.88,53.9
24107,3336,11,2024-04-04,9,Online,Completed,Credit Card,20,4643.89,35.5
24108,1401,13,2024-04-30,23,Online,Completed,UPI,0,5972.42,59.5
24109,2185,25,2023-07-10,23,Online,Completed,Credit Card,0,5151.69,47.0
24110,2719,13,2024-06-14,17,Dine-In,Completed,Cash,0,4796.3,64.3
24111,2736,4,2023-02-15,12,Takeaway,Cancelled,UPI,5,5249.56,60.1
24112,322,25,2023-05-13,13,Takeaway,Completed,Wallet,15,2028.6,70.5
24113,4259,25,2023-01-08,17,Online,Completed,UPI,20,3480.0,48.0
24114,6357,27,2023-10-07,17,Takeaway,Completed,Wallet,20,5302.31,11.0
24115,5976,21,2024-09-07,17,Takeaway,Completed,UPI,15,2185.79,43.0
24116,5955,28,2023-08-17,21,Takeaway,Completed,Wallet,0,5572.9,41.0
24117,4321,18,2024-07-06,13,Takeaway,Completed,Wallet,0,2646.43,32.1
24118,6124,23,2023-08-21,20,Dine-In,In Progress,Credit Card,15,1719.29,27.4
24119,6581,23,2024-07-12,21,Takeaway,Cancelled,Debit Card,0,3194.19,59.8
24120,6507,6,2023-01-18,15,Online,Completed,Credit Card,5,456.79,16.2
24121,3125,5,2023-11-02,21,Online,Completed,Cash,5,5125.28,54.1
24122,2819,25,2023-02-06,23,Takeaway,Completed,Credit Card,0,3343.23,35.6
24123,4313,27,2024-08-15,18,Takeaway,Cancelled,Credit Card,5,5082.54,11.9
24124,3741,27,2023-02-22,23,Takeaway,Completed,Cash,0,4182.96,27.3
24125,2962,10,2024-07-31,16,Online,Completed,Debit Card,20,3349.31,13.3
24126,2969,19,2024-12-04,17,Dine-In,Completed,Wallet,0,2520.32,17.0
24127,2374,12,2023-11-11,9,Online,Completed,Debit Card,20,2352.56,41.5
24128,1645,14,2023-07-18,20,Dine-In,Completed,Credit Card,0,1129.28,8.8
24129,539,9,2023-12-14,20,Takeaway,Completed,Credit Card,20,4716.43,68.3
24130,5101,21,2024-02-22,16,Takeaway,Completed,Cash,10,247.5,73.2
24131,2038,21,2023-09-10,22,Online,Cancelled,Credit Card,10,1186.57,24.1
24132,1115,10,2023-12-27,20,Takeaway,In Progress,UPI,0,2691.21,36.8
24133,5050,28,2023-11-03,20,Online,Completed,Debit Card,15,5385.4,68.2
24134,4446,12,2023-10-18,19,Takeaway,Completed,Wallet,15,306.46,33.0
24135,429,26,2023-06-14,11,Online,Completed,Cash,5,777.96,35.4
24136,377,4,2024-09-20,20,Online,In Progress,Wallet,0,5839.01,62.7
24137,6284,6,2024-05-09,19,Dine-In,Completed,Debit Card,10,2994.82,43.7
24138,2576,2,2023-12-18,10,Dine-In,Completed,Cash,0,5584.69,21.3
24139,1355,18,2024-01-10,22,Takeaway,Completed,Cash,10,4495.77,32.7
24140,6528,22,2023-07-01,18,Online,Completed,Debit Card,0,2862.07,24.8
24141,6938,24,2023-03-24,21,Takeaway,Completed,UPI,20,2649.57,55.0
24142,1102,20,2023-09-13,22,Dine-In,Pending,Wallet,5,590.89,15.7
24143,5069,1,2024-04-19,14,Takeaway,Completed,Credit Card,5,5318.54,12.4
24144,5805,15,2023-02-27,17,Dine-In,Completed,UPI,0,,10.1
24145,4340,21,2023-01-05,13,Dine-In,Completed,UPI,0,1151.67,47.1
24146,310,27,2024-02-16,13,Online,Completed,Debit Card,0,2981.7,33.5
24147,5691,15,2023-07-12,16,Takeaway,Cancelled,UPI,0,5476.81,38.0
24148,5869,8,2023-11-28,20,Takeaway,Completed,Cash,0,1628.07,9.1
24149,6242,28,2023-12-10,22,Takeaway,Completed,Wallet,5,4771.02,15.7
24150,6060,24,2024-03-08,18,Takeaway,Completed,Credit Card,15,2837.55,12.8
24151,1714,12,2023-08-27,18,Takeaway,Pending,Wallet,0,3204.61,72.2
24152,2852,18,2024-06-16,16,Dine-In,Completed,UPI,0,2415.6,74.1
24153,815,20,2023-11-22,18,Dine-In,Cancelled,Wallet,15,3059.05,52.8
24154,3612,27,2024-01-13,21,Takeaway,Completed,Wallet,20,5355.36,22.2
24155,3295,12,2023-07-27,14,Online,Completed,Wallet,0,3941.28,46.0
24156,6259,24,2024-04-21,22,Online,Completed,Wallet,0,1952.02,8.0
24157,4008,1,2023-11-23,22,Dine-In,Completed,Wallet,20,1583.57,31.7
24158,6704,4,2023-06-17,19,Online,Cancelled,Wallet,5,841.97,73.6
24159,4812,27,2024-11-29,21,Dine-In,In Progress,Debit Card,15,776.2,48.1
24160,3010,26,2023-03-28,13,Takeaway,Completed,Debit Card,20,5551.18,47.3
24161,965,6,2024-11-08,14,Online,Completed,Debit Card,20,2707.63,36.7
24162,744,25,2023-06-10,20,Takeaway,Completed,UPI,0,1681.9,72.6
24163,5613,26,2024-03-21,13,Dine-In,Completed,Debit Card,0,3786.88,33.2
24164,2987,9,2024-04-23,21,Dine-In,Completed,Cash,10,,67.6
24165,1911,12,2023-05-12,18,Online,Completed,UPI,0,4312.16,42.3
24166,4043,4,2023-07-02,20,Takeaway,Completed,Cash,20,884.18,65.1
24167,4522,17,2024-01-25,16,Dine-In,Completed,Debit Card,0,5576.45,40.0
24168,6721,20,2023-10-18,19,Takeaway,Pending,Cash,5,3033.65,59.8
24169,878,26,2024-04-20,20,Takeaway,Completed,Cash,0,2662.3,37.6
24170,1439,23,2023-07-18,19,Dine-In,Cancelled,Debit Card,5,,43.7
24171,5447,14,2024-02-25,20,Dine-In,Cancelled,Wallet,0,3588.62,20.6
24172,6692,11,2024-09-18,23,Takeaway,Pending,Credit Card,5,5245.35,50.2
24173,4796,6,2024-05-02,19,Online,Completed,UPI,0,2554.39,51.8
24174,5957,25,2024-05-04,17,Takeaway,Pending,UPI,0,5017.44,53.7
24175,2582,14,2023-12-01,20,Takeaway,Pending,Credit Card,0,395.07,40.3
24176,2558,8,2023-08-25,23,Takeaway,Completed,Credit Card,10,4565.93,51.8
24177,1394,7,2024-08-02,17,Takeaway,Completed,Debit Card,15,4167.37,20.4
24178,934,21,2023-04-07,18,Dine-In,Completed,Credit Card,0,3482.97,59.8
24179,6678,3,2024-09-20,21,Online,In Progress,UPI,0,2491.37,27.5
24180,805,13,2023-05-03,22,Online,Completed,Debit Card,15,,12.9
24181,5411,9,2023-10-20,20,Dine-In,Completed,Cash,15,3331.28,52.0
24182,1091,7,2024-08-01,20,Online,In Progress,Cash,20,2170.48,36.4
24183,361,16,2024-05-07,18,Takeaway,Completed,Debit Card,0,1196.22,8.9
24184,2681,13,2024-04-10,13,Takeaway,Completed,Wallet,10,2408.03,64.2
24185,3051,8,2023-07-14,21,Online,Completed,Wallet,20,5103.1,33.1
24186,4885,13,2023-05-28,20,Dine-In,Completed,Debit Card,15,4654.57,49.6
24187,1322,17,2023-05-01,22,Dine-In,Completed,Credit Card,5,2124.48,64.9
24188,1672,20,2024-06-28,20,Online,Completed,UPI,10,1164.57,18.6
24189,3322,24,2023-06-22,13,Online,Completed,Cash,10,942.81,16.8
24190,2427,11,2023-06-01,17,Takeaway,Cancelled,Cash,20,5492.87,13.9
24191,5097,26,2024-05-15,12,Online,Completed,Wallet,5,1754.43,65.9
24192,5240,27,2023-05-16,21,Takeaway,Completed,UPI,0,5212.86,51.8
24193,6343,20,2024-01-19,22,Takeaway,Completed,UPI,0,445.91,63.7
24194,1910,2,2024-05-09,14,Dine-In,Completed,UPI,15,820.14,51.4
24195,3319,2,2024-09-29,18,Takeaway,Completed,UPI,5,438.47,60.3
24196,6875,20,2024-03-11,21,Online,Cancelled,UPI,0,3974.92,37.6
24197,1317,2,2023-07-04,18,Dine-In,Completed,Cash,0,3476.52,54.4
24198,369,8,2024-06-11,22,Online,Completed,Wallet,5,2803.33,68.4
24199,5017,22,2024-09-05,19,Online,In Progress,Credit Card,20,4923.31,13.2
24200,1261,25,2023-02-12,20,Dine-In,Completed,Credit Card,0,5227.15,62.3
24201,2486,22,2023-07-18,14,Online,Completed,Wallet,0,3893.28,62.2
24202,1161,26,2023-02-10,17,Online,Completed,Debit Card,5,1560.89,52.8
24203,2286,14,2023-11-11,22,Takeaway,Completed,Cash,0,5574.22,49.2
