consumption_id,ingredient_id,branch_id,date,quantity_used,wastage_quantity,stock_available
22198,151,14,2023-10-20,95.41,0.89,171.54
22199,14,1,2024-03-07,77.58,7.13,36.62
22200,23,19,2024-08-09,78.89,0.79,150.21
22201,75,18,2023-08-28,86.3,3.14,47.15
22202,124,7,2023-10-05,96.74,2.18,136.31
22203,150,3,2023-10-06,2.41,0.06,18.45
22204,150,22,2023-06-05,16.95,1.22,99.24
22205,78,15,2024-09-20,27.07,0.59,454.2
22206,104,22,2023-11-02,63.06,2.84,419.89
22207,126,25,2024-01-03,85.68,1.57,65.36
22208,116,21,2023-10-02,88.76,3.57,157.04
22209,109,18,2024-04-04,74.28,3.81,238.96
22210,8,15,2024-11-24,71.7,3.28,164.21
22211,104,27,2023-05-02,54.91,2.53,286.01
22212,36,11,2024-08-16,13.82,0.0,293.11
22213,52,27,2024-08-16,73.35,3.75,153.86
22214,7,2,2023-12-22,16.33,1.28,209.2
22215,141,12,2024-01-02,61.87,6.08,268.94
22216,9999,888,2023-06-05,-27.19,0.64,-139.99
22217,41,17,2024-09-20,49.53,1.84,172.59
22218,98,26,2023-10-10,26.08,1.12,136.01
22219,141,4,2023-11-14,89.48,6.73,354.11
22220,150,1,2024-09-12,79.83,4.59,283.47
22221,137,21,2024-09-08,37.75,3.3,432.0
22222,70,5,2024-12-08,16.44,0.57,347.18
22223,118,16,2024-02-08,20.36,0.62,162.97
22224,17,2,2024-03-16,92.95,5.16,117.78
22225,20,16,2023-06-25,76.36,3.17,138.33
22226,34,16,2024-08-15,63.01,5.24,193.62
22227,115,24,2023-01-13,30.9,1.22,279.71
22228,105,25,2024-07-27,80.54,0.27,467.76
22229,138,17,2023-02-10,23.03,0.66,276.72
22230,7,1,2024-09-11,71.87,2.32,294.38
22231,146,2,2024-10-01,69.99,1.61,485.8
22232,123,8,2024-07-02,58.88,2.28,473.47
22233,100,24,2024-01-10,77.21,0.3,31.36
22234,74,22,2023-07-24,52.62,1.2,411.84
22235,93,19,2024-06-01,51.65,3.38,486.45
22236,37,19,2023-05-31,26.3,1.06,492.0
22237,114,2,2023-07-28,84.42,4.88,485.54
22238,119,25,2024-12-09,94.97,3.23,473.1
22239,147,26,2023-09-01,53.39,1.99,55.0
22240,9999,888,2023-09-01,-90.98,2.36,-216.56
22241,38,24,2024-02-10,19.2,0.48,294.91
22242,154,16,2023-03-23,77.81,5.5,99.63
22243,61,26,2024-11-07,47.87,0.43,277.93
22244,27,25,2024-04-25,46.13,1.78,423.24
22245,117,25,2023-02-25,48.84,3.06,478.73
22246,131,20,2023-01-04,82.99,4.92,406.76
22247,145,28,2023-10-18,99.74,0.65,41.5
22248,145,9,2024-02-28,7.61,0.7,495.43
22249,58,5,2024-05-20,-24.73,0.11,-250.23
22250,46,5,2024-12-11,43.25,1.41,15.45
22251,61,11,2023-04-23,47.3,2.9,33.58
22252,73,6,2023-12-24,35.02,1.44,240.67
22253,20,6,2024-03-29,14.52,1.33,211.53
22254,132,7,2024-05-19,34.88,0.17,53.61
22255,27,17,2023-11-21,60.96,2.2,383.36
22256,18,27,2023-08-01,20.78,1.76,80.81
22257,95,5,2023-07-13,22.8,1.7,211.15
22258,112,6,2023-08-15,14.64,0.97,467.98
22259,131,19,2024-07-19,39.66,0.01,137.72
22260,63,1,2023-10-20,24.81,1.76,131.24
22261,91,8,2023-12-22,70.6,2.59,231.59
22262,76,4,2024-12-06,45.21,2.95,212.51
22263,83,23,2024-01-16,16.71,0.29,469.57
22264,134,8,2024-07-07,57.29,0.05,116.88
22265,148,5,2023-08-01,98.61,9.79,153.17
22266,92,8,2023-08-25,82.72,4.18,22.2
22267,86,2,2024-11-03,38.15,1.34,175.54
22268,31,18,2023-05-19,86.17,3.68,33.62
22269,91,9,2024-06-08,25.41,2.34,104.43
22270,78,4,2023-10-13,51.25,3.83,236.77
22271,35,18,2024-03-28,97.76,2.29,88.71
22272,100,1,2023-08-25,45.39,0.37,184.88
22273,2,10,2024-05-09,68.52,6.59,401.02
22274,158,3,2024-01-05,58.58,0.49,114.3
22275,36,19,2023-12-17,25.08,2.32,250.22
22276,81,17,2024-10-25,66.24,0.36,92.01
22277,28,18,2024-10-12,72.82,2.64,85.64
22278,126,1,2024-08-30,40.13,4.01,144.67
22279,26,10,2024-01-25,87.04,3.57,70.27
22280,13,6,2024-07-12,81.83,3.75,67.44
22281,26,24,2024-06-09,87.91,4.39,289.53
22282,58,23,2024-04-25,43.76,2.84,126.15
22283,90,20,2023-11-12,21.13,1.6,19.18
22284,48,1,2023-04-28,2.0,0.06,109.11
22285,57,1,2024-03-26,42.83,,102.44
22286,157,4,2023-11-29,-57.57,0.66,-138.7
22287,149,25,2024-02-16,29.08,1.33,145.05
22288,2,20,2023-07-02,2.69,0.08,421.51
22289,56,6,2024-05-14,70.96,0.56,378.15
22290,134,23,2023-04-16,72.48,5.49,178.41
22291,141,6,2024-03-27,49.45,0.74,434.88
22292,138,2,2024-02-29,35.69,0.8,222.99
22293,154,13,2023-08-28,92.09,8.11,292.32
22294,31,26,2024-05-06,84.5,3.67,148.67
22295,96,1,2024-11-14,8.82,0.02,180.83
22296,145,25,2023-07-09,57.62,4.24,401.11
22297,123,23,2023-11-14,34.39,,144.57
22298,60,20,2024-03-23,11.94,1.19,243.88
22299,74,18,2024-12-20,47.81,2.39,455.12
22300,103,7,2023-10-26,17.4,0.39,471.46
22301,17,27,2023-04-28,54.63,0.05,496.05
22302,11,11,2023-06-02,12.95,0.49,484.46
22303,9999,888,2024-08-12,-43.4,3.69,-485.09
22304,47,25,2023-05-06,16.78,0.31,227.02
22305,94,24,2023-12-12,55.13,1.13,143.47
22306,79,27,2024-04-16,47.47,4.24,283.44
22307,134,18,2024-06-04,79.06,3.77,251.02
22308,133,26,2023-06-15,7.37,0.59,10.72
22309,154,15,2024-03-06,69.14,3.19,210.49
22310,83,24,2023-04-02,41.31,3.91,132.91
22311,159,17,2024-01-28,79.34,5.15,107.76
22312,118,19,2023-06-28,8.08,0.78,259.43
22313,115,18,2023-02-16,87.58,2.7,21.11
22314,51,5,2023-03-09,18.2,0.68,407.07
22315,27,19,2024-03-05,91.57,2.5,157.18
22316,100,3,2024-11-18,9.91,0.91,158.2
22317,10,18,2024-05-18,99.08,1.95,413.64
22318,5,28,2024-04-25,70.32,0.41,344.75
22319,111,12,2023-05-01,52.44,3.48,477.91
22320,74,4,2024-02-23,74.97,5.19,462.74
22321,15,14,2024-01-13,3.51,0.07,258.97
22322,42,25,2023-12-05,41.88,0.46,143.56
22323,158,9,2024-05-09,1.51,0.04,477.65
22324,7,1,2024-08-28,95.49,4.6,92.15
22325,41,5,2024-07-11,28.01,0.63,306.54
22326,38,28,2024-06-13,27.44,1.13,192.12
22327,25,7,2024-10-16,44.44,0.46,185.68
22328,140,3,2023-12-22,70.51,6.38,497.79
22329,158,22,2024-01-12,53.69,1.77,310.23
22330,58,8,2023-06-17,97.45,3.61,163.72
22331,142,8,2024-08-09,55.04,4.54,351.06
22332,142,24,2024-08-25,31.46,,373.74
22333,2,24,2023-01-05,95.61,6.56,463.37
22334,90,19,2023-11-08,19.22,1.29,99.7
22335,47,15,2024-09-02,89.37,4.08,334.45
22336,23,3,2023-02-04,98.63,1.29,451.13
22337,124,3,2024-10-07,49.34,2.68,433.84
22338,129,9,2023-03-24,22.81,,227.7
22339,43,8,2024-12-01,79.96,4.26,499.42
22340,79,10,2024-07-10,72.78,0.42,147.17
22341,97,22,2024-03-04,34.02,1.07,273.23
22342,59,12,2024-03-18,30.62,2.26,215.67
22343,155,25,2023-08-19,77.17,3.46,371.98
22344,65,15,2024-02-24,75.93,4.55,165.5
22345,117,13,2024-07-29,3.21,0.31,185.21
22346,120,18,2023-04-01,66.19,1.86,209.16
22347,78,11,2023-02-24,98.26,0.08,92.85
22348,112,7,2024-01-02,4.53,0.15,299.92
22349,48,2,2023-04-20,19.65,0.15,466.27
22350,51,24,2024-12-23,63.3,4.01,232.01
22351,111,24,2024-07-05,69.15,6.89,242.56
22352,110,4,2024-02-27,9.1,0.22,140.59
22353,65,7,2024-02-27,47.82,0.98,439.08
22354,10,7,2024-09-08,64.46,3.8,289.46
22355,146,4,2024-01-04,14.09,0.18,236.59
22356,146,25,2023-10-25,28.21,0.67,394.94
22357,125,24,2024-11-27,97.61,2.74,48.23
22358,159,16,2024-04-01,98.14,1.36,199.19
22359,33,5,2023-05-08,18.04,1.24,395.84
22360,151,8,2024-10-16,69.38,1.75,56.89
22361,39,2,2024-03-17,84.83,4.48,187.3
22362,139,14,2024-10-01,81.79,4.72,374.13
22363,100,1,2024-05-21,94.43,0.6,221.87
22364,82,23,2024-10-02,76.29,2.72,307.23
22365,128,12,2023-03-30,36.94,1.06,357.03
22366,4,19,2024-08-20,40.17,1.42,16.07
22367,71,12,2023-10-04,96.27,6.87,359.28
22368,45,9,2023-10-17,19.55,0.94,127.37
22369,25,8,2024-08-19,64.11,0.96,302.6
22370,11,22,2023-05-29,79.16,0.42,266.44
22371,101,19,2023-07-23,67.7,3.9,177.27
22372,60,26,2024-04-08,97.94,6.24,367.35
22373,64,18,2023-11-04,93.78,4.16,359.62
22374,109,27,2023-05-28,48.43,3.92,232.28
22375,118,9,2024-06-18,39.38,1.65,422.33
22376,124,12,2024-10-19,32.94,2.03,361.02
22377,149,7,2024-05-02,77.69,0.0,368.81
22378,6,28,2024-08-28,43.04,0.01,498.4
22379,28,18,2023-11-03,54.36,4.2,33.39
22380,101,11,2023-12-04,45.31,3.95,163.62
22381,66,8,2023-09-21,47.27,3.44,368.94
22382,107,2,2023-06-18,28.7,1.89,268.65
22383,9,7,2023-06-12,32.8,2.75,285.01
22384,123,20,2023-04-01,53.66,4.27,154.2
22385,17,22,2024-05-28,69.25,6.68,498.39
22386,38,7,2023-10-27,78.34,2.45,295.23
22387,42,20,2023-12-05,49.21,0.36,116.56
22388,121,12,2024-11-10,27.76,1.44,420.24
22389,101,28,2023-09-25,82.18,6.56,99.19
22390,133,9,2023-12-06,88.02,6.71,468.58
22391,80,28,2024-08-08,80.8,3.99,140.4
22392,57,7,2024-05-27,73.07,1.96,302.07
22393,34,23,2023-02-09,7.11,0.48,193.12
22394,82,20,2024-03-01,72.37,5.61,433.41
22395,125,24,2023-09-23,77.59,2.35,230.33
22396,82,2,2024-11-20,34.99,0.9,442.19
22397,60,10,2023-01-01,27.09,0.79,315.24
22398,114,6,2024-07-27,56.52,1.77,115.15
22399,19,18,2024-05-18,10.07,0.32,121.27
22400,74,20,2023-10-04,3.18,0.22,229.21
22401,22,22,2023-12-21,22.49,0.29,37.5
22402,140,24,2023-03-28,58.32,1.8,460.25
22403,29,28,2024-08-05,66.16,5.97,448.69
22404,159,25,2024-11-19,51.35,1.57,423.71
22405,88,17,2023-07-06,56.03,4.87,146.49
22406,123,20,2024-08-01,64.82,1.62,214.19
22407,81,3,2023-03-17,20.85,0.13,16.52
22408,58,3,2023-05-30,12.82,0.47,350.34
22409,64,16,2023-09-26,42.32,1.36,71.06
22410,60,26,2024-07-26,31.25,2.49,416.44
22411,69,18,2024-08-25,66.39,1.26,132.14
22412,141,1,2023-11-12,97.51,4.53,279.09
22413,22,17,2024-06-01,91.85,8.49,466.32
22414,33,18,2024-01-26,81.4,4.89,285.36
22415,68,25,2024-01-13,32.04,2.12,424.81
22416,74,10,2023-04-30,5.47,0.26,188.82
22417,76,3,2024-01-19,53.51,0.35,379.03
22418,89,22,2024-06-02,27.15,1.54,52.66
22419,70,7,2024-12-06,33.98,1.13,380.04
22420,67,20,2024-06-20,20.95,1.48,409.73
22421,149,3,2024-07-26,11.51,1.02,440.93
22422,150,18,2024-08-24,80.68,1.27,117.57
22423,94,19,2024-12-25,18.47,0.72,475.68
22424,29,23,2023-09-02,12.61,,279.92
22425,77,24,2024-12-31,56.23,4.16,242.3
22426,102,23,2023-03-28,91.36,6.95,491.95
22427,33,7,2024-03-31,91.1,4.39,450.83
22428,100,22,2023-01-11,44.21,0.07,79.1
22429,146,2,2023-02-27,46.71,3.85,490.38
22430,40,5,2023-05-01,35.65,3.55,14.07
22431,20,15,2024-06-03,41.43,2.58,110.65
22432,6,21,2024-08-12,50.05,0.64,261.26
22433,16,10,2024-09-04,64.11,3.3,353.07
22434,76,25,2023-05-31,83.06,6.71,267.98
22435,105,16,2023-09-18,59.12,,263.65
22436,82,12,2023-08-03,81.8,5.62,207.08
22437,62,12,2023-12-02,63.62,0.67,21.3
22438,69,17,2023-04-16,29.35,0.59,189.93
22439,80,8,2024-12-17,96.76,8.96,357.47
22440,137,27,2023-12-12,98.36,5.74,80.3
22441,60,17,2024-01-29,-73.48,6.24,-156.58
22442,57,18,2024-12-11,28.72,1.52,404.42
22443,103,23,2024-01-18,34.07,1.29,106.56
22444,47,16,2023-06-02,49.61,1.41,114.64
22445,92,15,2023-05-08,16.88,1.02,380.69
22446,142,18,2024-05-25,21.28,0.04,135.6
22447,154,12,2024-04-04,2.26,0.11,365.99
22448,91,19,2024-06-23,24.49,0.75,60.21
22449,112,7,2024-07-17,66.0,2.78,277.89
22450,97,13,2024-05-26,17.81,0.67,409.02
22451,2,9,2023-09-26,42.4,0.07,7.82
22452,5,27,2023-10-29,34.74,2.66,116.68
22453,121,6,2023-01-05,17.29,0.26,393.66
22454,20,24,2024-09-09,14.0,1.05,397.96
22455,124,19,2023-02-09,68.71,2.52,110.6
22456,3,6,2023-06-08,98.09,8.79,260.22
22457,131,17,2023-03-07,6.99,0.44,369.47
22458,37,2,2023-09-02,13.92,0.46,378.48
22459,136,20,2024-01-26,12.0,0.21,421.17
22460,152,9,2024-01-17,46.56,1.79,411.12
22461,83,3,2023-03-23,35.62,2.3,137.22
22462,97,8,2023-01-11,47.6,3.64,115.7
22463,71,12,2023-04-26,79.93,7.48,86.19
22464,44,25,2024-04-26,73.62,3.86,308.18
22465,107,1,2024-06-19,91.04,1.19,462.53
22466,106,14,2023-02-05,31.11,0.08,94.25
22467,60,9,2024-12-11,20.15,0.2,268.52
22468,122,5,2024-08-23,33.63,1.29,127.32
22469,152,19,2024-03-23,31.34,1.28,456.59
22470,103,14,2023-09-22,20.91,1.86,187.31
22471,95,25,2023-03-30,39.86,1.69,450.53
22472,9999,888,2023-09-16,-25.5,0.35,-173.2
22473,101,9,2024-10-02,31.52,2.46,22.78
22474,59,23,2023-12-25,65.9,4.19,82.55
22475,86,8,2023-05-08,98.52,7.64,55.11
22476,17,13,2024-01-23,57.56,4.7,386.39
22477,33,10,2023-06-01,22.81,0.26,344.28
22478,107,13,2024-05-13,46.59,3.97,428.45
22479,101,12,2023-05-19,62.55,4.82,391.66
22480,40,19,2024-11-21,6.42,0.53,80.62
22481,10,14,2023-05-28,38.37,1.72,32.54
22482,86,15,2024-08-06,62.17,1.29,172.04
22483,5,4,2024-05-05,46.32,1.29,209.6
22484,31,1,2024-02-27,7.24,0.06,228.95
22485,68,2,2024-05-14,90.91,1.36,218.62
22486,47,1,2023-12-16,66.16,1.04,283.17
22487,84,26,2023-09-29,27.21,2.48,38.17
22488,76,10,2023-07-03,72.34,5.93,32.7
22489,25,5,2024-05-11,47.91,4.45,439.66
22490,7,8,2023-09-15,38.49,3.23,471.14
22491,42,18,2023-09-18,90.38,6.66,153.22
22492,26,26,2024-10-17,96.92,0.81,158.14
22493,103,26,2024-09-09,99.04,9.61,432.83
22494,91,14,2024-07-12,14.67,1.13,333.07
22495,26,20,2023-12-15,29.95,0.64,222.3
22496,13,5,2024-08-04,27.24,2.53,150.11
22497,65,18,2024-08-07,56.09,4.7,176.04
22498,56,13,2024-07-17,76.15,2.67,237.0
22499,142,19,2023-09-24,27.16,0.37,266.28
22500,108,8,2024-08-03,32.23,1.61,77.95
22501,121,24,2023-03-18,31.53,0.52,363.11
22502,126,5,2023-02-25,14.59,0.9,254.09
22503,91,23,2023-02-10,11.31,0.37,3.28
22504,143,14,2024-09-26,45.7,1.24,40.72
22505,146,10,2024-10-07,81.89,4.04,279.21
22506,69,6,2023-06-20,64.59,2.67,151.52
22507,41,13,2023-02-20,7.69,0.33,186.75
22508,71,8,2023-07-15,59.02,1.77,387.44
22509,65,17,2024-01-08,62.64,5.75,308.07
22510,95,3,2023-02-04,61.7,6.13,289.02
22511,1,5,2023-01-31,55.94,3.25,371.96
22512,13,27,2024-09-21,20.27,1.12,486.2
22513,77,17,2024-06-23,70.84,3.01,207.25
22514,137,21,2023-12-10,10.25,0.37,385.61
22515,32,14,2024-07-23,5.14,0.22,405.78
22516,99,15,2024-07-18,65.69,1.97,76.61
22517,78,11,2023-03-09,41.53,3.86,338.8
22518,26,11,2023-12-10,4.39,0.35,114.19
22519,50,21,2023-07-20,57.39,4.6,198.3
22520,97,19,2024-02-10,44.46,3.01,463.01
22521,44,13,2024-04-10,86.14,6.99,364.5
22522,102,25,2024-04-01,43.45,3.13,330.33
22523,86,22,2024-11-28,29.27,0.51,331.79
22524,158,12,2024-08-07,75.56,7.43,285.42
22525,155,11,2023-07-02,7.21,0.53,33.62
22526,120,17,2024-12-25,81.46,7.24,338.53
22527,148,8,2024-05-14,39.68,0.52,74.52
22528,121,9,2023-07-23,74.64,6.06,261.36
22529,111,13,2024-09-16,38.5,1.0,316.21
22530,14,8,2024-12-06,83.34,4.21,30.49
22531,122,9,2024-12-02,75.34,3.54,187.22
22532,89,18,2024-03-17,25.3,2.18,86.01
22533,110,11,2024-01-15,24.59,0.53,53.48
22534,45,1,2024-03-07,78.28,5.56,206.68
22535,26,18,2023-11-11,41.92,0.03,492.0
22536,140,23,2023-10-11,26.91,1.75,489.17
22537,41,11,2024-02-15,37.44,2.73,412.55
22538,45,13,2023-07-11,83.96,6.67,77.94
22539,7,2,2024-01-14,62.9,5.86,7.31
22540,18,6,2023-10-19,36.88,0.5,167.41
22541,64,24,2024-02-09,32.55,1.2,45.93
22542,155,4,2024-01-19,87.06,4.81,158.79
22543,115,9,2023-09-16,2.48,0.23,90.68
22544,100,15,2023-07-06,97.82,8.59,15.0
22545,42,24,2023-12-09,47.93,2.13,112.07
22546,132,5,2024-09-11,84.58,0.61,489.38
22547,45,2,2024-07-23,4.54,0.36,399.88
22548,104,17,2024-02-05,16.56,1.56,43.73
22549,84,13,2024-06-06,25.06,1.99,199.26
22550,84,12,2023-11-27,12.46,0.6,350.22
22551,107,3,2024-05-28,12.21,0.85,427.95
22552,122,24,2024-06-12,8.56,0.11,11.69
22553,9999,888,2024-11-10,-73.13,1.92,-102.88
22554,138,11,2024-01-02,60.35,0.11,483.61
22555,38,5,2024-05-27,67.88,0.0,201.34
22556,127,18,2023-10-19,49.37,1.25,343.71
22557,9999,888,2023-10-20,-35.6,1.5,-165.45
22558,34,24,2024-10-14,71.2,5.88,141.5
22559,86,3,2024-10-07,12.5,0.42,79.38
22560,69,28,2023-09-07,12.27,0.87,305.76
22561,9,19,2024-03-01,52.37,3.27,217.98
22562,21,16,2024-03-12,34.12,0.91,483.68
22563,94,20,2023-01-30,97.6,7.45,80.53
22564,1,18,2023-03-29,97.57,6.25,191.98
22565,101,2,2024-01-04,37.71,2.0,90.1
22566,13,10,2024-09-17,46.52,0.41,84.67
22567,107,7,2023-06-15,95.22,8.53,211.06
22568,134,18,2024-01-10,7.83,0.2,373.51
22569,60,4,2024-05-07,95.46,6.26,73.13
22570,92,15,2024-04-02,80.56,1.54,328.28
22571,69,13,2023-09-20,89.07,5.98,194.05
22572,3,23,2023-04-26,67.22,6.42,27.34
22573,13,4,2024-04-29,37.74,0.97,453.89
22574,87,1,2023-07-31,60.9,1.28,373.44
22575,121,14,2024-12-10,56.65,3.82,296.5
22576,142,14,2024-02-18,66.2,1.36,465.99
22577,101,20,2023-12-27,69.99,1.03,142.15
22578,9999,888,2023-06-07,-5.65,0.06,-348.3
22579,74,1,2024-01-31,32.48,0.82,192.01
22580,6,7,2024-02-16,44.83,3.07,58.11
22581,113,2,2024-11-13,10.24,0.36,332.38
22582,66,28,2023-04-30,33.41,0.56,71.21
22583,74,25,2024-04-22,97.63,3.7,434.98
22584,135,8,2023-02-04,67.06,1.22,462.79
22585,129,22,2023-01-12,14.29,1.03,87.72
22586,133,8,2023-12-29,81.09,0.39,239.31
22587,24,19,2023-02-02,46.24,,45.58
22588,140,25,2024-01-31,68.31,1.08,330.31
22589,98,12,2024-12-26,23.2,0.98,88.86
22590,137,22,2024-09-03,29.95,2.44,380.4
22591,57,12,2023-05-19,55.55,4.57,398.22
22592,125,5,2024-11-22,49.68,4.71,47.02
22593,135,11,2023-01-07,84.69,0.42,90.8
22594,106,20,2024-08-02,47.19,1.24,364.46
22595,107,21,2023-02-05,70.87,6.48,228.62
22596,136,20,2023-06-10,85.31,4.78,338.29
22597,109,22,2023-11-14,49.16,1.11,408.37
22598,155,6,2023-07-01,12.92,0.13,2.49
22599,1,13,2024-03-11,65.27,4.54,485.13
22600,151,17,2024-08-08,96.15,9.4,463.43
22601,17,4,2024-04-10,97.57,6.67,412.96
22602,149,9,2024-06-07,73.4,1.59,338.85
22603,123,17,2023-01-31,99.99,1.01,286.98
22604,64,15,2024-07-18,85.53,1.1,344.72
22605,101,12,2023-11-09,53.59,2.84,214.83
22606,138,12,2024-10-07,82.13,3.42,354.05
22607,67,19,2024-09-05,69.07,2.74,422.56
22608,58,26,2024-10-07,1.34,0.1,187.27
22609,56,9,2023-08-14,13.75,0.22,110.17
22610,68,23,2023-12-02,79.83,4.89,390.07
22611,67,8,2023-10-08,45.24,3.6,86.82
22612,48,5,2023-06-25,22.82,1.52,116.75
22613,40,14,2024-04-19,18.05,0.03,380.84
22614,32,18,2023-01-03,43.49,2.53,484.07
22615,78,21,2024-03-23,18.43,1.7,356.18
22616,68,7,2024-04-19,53.23,5.25,235.45
22617,140,6,2024-11-20,51.26,2.45,362.28
22618,152,7,2024-08-08,30.65,2.8,179.53
22619,68,16,2023-09-26,46.29,2.12,51.11
22620,93,23,2023-06-27,11.82,1.05,319.29
22621,33,3,2023-08-15,95.9,2.47,302.98
22622,109,25,2024-02-16,84.42,8.25,328.87
22623,27,28,2023-11-21,18.98,0.25,83.38
22624,95,22,2024-09-25,25.63,1.64,466.65
22625,137,6,2024-05-22,78.88,4.21,374.72
22626,127,14,2024-12-31,83.42,5.59,175.57
22627,8,25,2024-11-13,0.85,0.01,222.76
22628,117,14,2023-06-24,25.27,1.15,264.54
22629,155,9,2024-11-22,65.97,5.62,371.03
22630,22,5,2023-07-30,49.29,1.28,6.65
22631,139,24,2024-08-20,10.68,0.51,180.25
22632,148,10,2023-04-27,71.48,2.19,356.54
22633,129,17,2024-03-03,8.82,0.46,299.25
22634,122,28,2023-07-06,75.24,5.64,379.35
22635,31,16,2023-03-31,41.91,0.59,417.99
22636,98,22,2023-01-18,3.07,0.28,191.15
22637,146,23,2023-10-07,19.72,1.17,173.18
22638,50,20,2023-02-16,93.66,7.62,109.07
22639,2,13,2023-02-25,70.14,0.82,446.54
22640,22,8,2023-08-14,17.52,0.51,95.4
22641,10,25,2024-03-13,14.3,0.83,491.22
22642,44,16,2023-02-27,69.99,4.72,339.89
22643,31,5,2024-09-28,30.2,2.51,193.12
22644,52,28,2024-12-22,72.52,1.96,214.25
22645,73,20,2023-02-18,87.23,2.09,336.17
22646,90,8,2023-02-24,42.66,0.59,334.43
22647,63,25,2024-03-30,48.66,0.59,230.42
22648,9999,888,2023-08-08,-4.72,0.0,-317.41
22649,149,13,2024-11-08,44.43,1.32,191.34
22650,19,22,2023-07-06,63.96,1.61,22.7
22651,152,21,2023-01-09,16.53,1.08,455.99
22652,38,16,2024-05-29,28.94,0.01,61.18
22653,55,5,2024-11-06,7.51,0.14,247.79
22654,3,16,2023-07-21,61.98,3.1,298.76
22655,6,9,2024-07-29,35.0,3.47,287.04
22656,15,14,2024-11-15,38.65,2.68,185.74
22657,63,20,2023-06-13,85.41,5.63,133.78
22658,107,12,2023-06-12,41.25,0.58,2.8
22659,115,13,2024-09-11,75.39,6.72,389.34
22660,157,21,2023-06-13,74.56,4.33,435.86
22661,33,23,2023-01-30,71.36,6.26,233.47
22662,144,12,2023-03-12,42.6,3.53,478.05
22663,39,17,2024-03-19,17.44,0.71,159.8
22664,106,22,2023-05-21,93.35,2.32,339.14
22665,121,11,2023-02-03,24.86,2.16,253.21
22666,125,20,2023-04-20,62.14,5.79,458.52
22667,68,22,2023-04-20,69.67,6.63,468.89
22668,125,10,2024-12-01,91.9,8.65,475.71
22669,17,4,2023-10-14,71.5,3.26,189.79
22670,145,23,2024-03-30,45.41,4.29,319.02
22671,95,21,2023-07-07,57.0,0.99,138.23
22672,68,8,2023-03-09,83.85,5.88,367.74
22673,44,2,2023-10-15,87.6,4.23,422.74
22674,123,15,2023-11-04,97.27,8.5,195.56
22675,51,16,2024-02-28,17.56,0.45,445.59
22676,153,8,2024-06-05,35.86,1.82,444.51
22677,9999,888,2023-07-01,-31.44,1.93,-445.96
22678,4,2,2023-08-01,21.19,1.3,321.29
22679,120,16,2023-02-25,79.62,0.46,257.32
22680,75,7,2024-04-05,65.67,5.62,226.11
22681,15,2,2024-01-19,49.04,0.99,122.88
22682,131,25,2024-07-28,36.72,1.63,119.81
22683,27,22,2023-03-16,23.24,1.77,482.59
22684,158,16,2023-09-18,10.82,0.24,384.8
22685,22,26,2023-09-02,78.72,6.9,173.25
22686,160,4,2024-01-24,66.57,3.64,309.65
22687,155,20,2024-09-11,63.64,0.43,287.3
22688,113,16,2023-04-15,64.25,4.5,292.42
22689,41,3,2024-03-08,69.04,1.4,472.54
22690,109,2,2023-04-13,24.66,2.0,70.13
22691,145,27,2023-10-29,31.01,0.37,269.34
22692,104,13,2024-09-06,40.31,2.17,435.97
22693,23,11,2023-08-11,99.79,3.1,401.15
22694,54,19,2024-04-05,40.94,3.98,343.45
22695,95,26,2024-12-31,81.73,5.52,89.02
22696,113,14,2023-05-03,91.62,3.49,202.1
22697,39,25,2023-09-21,74.06,5.33,189.66
22698,114,6,2023-07-07,22.79,1.73,272.52
22699,7,8,2024-03-10,22.92,0.06,44.67
22700,71,10,2024-01-11,76.14,7.29,153.68
22701,69,3,2024-04-23,81.57,7.5,55.29
22702,71,7,2023-05-02,64.58,5.66,400.11
22703,111,21,2023-12-03,12.04,0.94,226.04
22704,72,2,2023-07-10,82.66,5.78,424.32
22705,109,17,2023-10-08,57.21,2.84,30.74
22706,9999,888,2023-08-17,-84.24,3.08,-121.0
22707,56,1,2024-07-21,17.74,1.34,56.75
22708,95,9,2024-09-11,12.09,0.53,389.4
22709,21,19,2024-11-01,6.35,0.2,444.26
22710,9999,888,2023-01-20,-33.51,2.52,-369.95
22711,84,20,2023-01-11,47.01,0.61,127.87
22712,26,8,2024-08-14,95.47,2.79,269.78
22713,157,4,2023-03-01,40.25,,54.4
22714,13,25,2023-12-20,29.96,0.38,264.89
22715,75,18,2023-01-18,88.15,5.85,226.64
22716,90,1,2023-10-30,53.23,0.11,354.11
22717,100,21,2024-03-12,94.93,5.01,319.23
22718,55,5,2023-10-27,24.62,1.11,295.95
22719,16,2,2024-10-04,87.7,8.07,133.74
22720,59,19,2024-09-07,42.82,1.17,143.77
22721,45,15,2024-09-28,0.79,0.04,102.7
22722,138,2,2024-09-19,9.96,0.15,65.17
22723,116,19,2023-07-03,31.72,1.26,172.4
22724,51,18,2023-01-14,97.61,4.6,184.29
22725,126,8,2023-05-08,80.59,5.94,438.88
22726,146,16,2024-03-16,74.33,4.07,327.39
22727,76,16,2024-07-11,32.91,1.2,91.65
22728,39,9,2024-08-01,59.19,0.57,246.68
22729,51,13,2023-06-07,47.78,4.34,234.36
22730,105,15,2024-06-09,78.0,4.02,401.33
22731,99,18,2023-12-24,25.68,1.56,323.37
22732,89,16,2023-06-19,83.93,5.75,381.46
22733,16,16,2023-03-28,53.72,4.8,320.36
